"word","freq"
"outside",1
"overcome",1
"overruled",1
"pace",1
"page",1
"painting",1
"parties",1
"path",1
"peering",1
"pennies",1
"peoplelike",1
"perhaps",1
"person",1
"physics",1
"pianist",1
"picture",1
"pikachu",1
"place",1
"planets",1
"plans",1
"plays",1
"poet",1
"poets",1
"points",1
"poor",1
"porch",1
"postbridge",1
"pour",1
"powerful",1
"prayerit",1
"prayerthy",1
"praying",1
"pretend",1
"prevent",1
"puddle",1
"pull",1
"pulling",1
"punished",1
"pushing",1
"rag",1
"raining",1
"ran",1
"rapids",1
"ray",1
"rays",1
"reacher",1
"real",1
"reasons",1
"record",1
"refrains",1
"reins",1
"relief",1
"remain",1
"remained",1
"remains",1
"rendezvous",1
"repeating",1
"restarts",1
"rhythm",1
"ribbons",1
"richness",1
"rights",1
"ring",1
"river",1
"rock's",1
"rockoning",1
"roofs",1
"rosytinted",1
"roundabout",1
"rubble",1
"rush",1
"sadder",1
"sailboats",1
"saints",1
"salt",1
"sat",1
"scotland",1
"seagulls",1
"search",1
"seas",1
"season",1
"seasons",1
"sebe",1
"seconds",1
"secret",1
"seduced",1
"seeing",1
"seen",1
"selfish",1
"sensible",1
"separate",1
"serious",1
"seven",1
"shade",1
"shadows",1
"shake",1
"shape",1
"share",1
"sharp",1
"shed",1
"shelf",1
"shelter",1
"shepherdess",1
"shining",1
"ships",1
"shivers",1
"showing",1
"sight",1
"sights",1
"silence",1
"silly",1
"similar",1
"simon",1
"simple",1
"sincere",1
"sings",1
"sinners",1
"sixteen",1
"sleeping",1
"sleeplessness",1
"sleepy",1
"slot",1
"slowly",1
"smalltown",1
"smartphone",1
"snowdrops",1
"softly",1
"somethin",1
"son",1
"soon'll",1
"sore",1
"sorrows",1
"sounds",1
"space",1
"speck",1
"spins",1
"spirit",1
"springtime",1
"stains",1
"stand",1
"stare",1
"start",1
"station",1
"steal",1
"stefa",1
"steps",1
"stopped",1
"strange",1
"stranger",1
"strangers",1
"stray",1
"strings",1
"strolling",1
"student",1
"suede",1
"suffer",1
"suffered",1
"summer",1
"summer's",1
"summernight",1
"sumtotal",1
"sung",1
"support",1
"supporting",1
"survive",1
"suspect",1
"swept",1
"swinging",1
"swings",1
"takes",1
"taking",1
"teach",1
"tebe",1
"teddy",1
"tender",1
"tenderness",1
"thanks",1
"thou",1
"threw",1
"thrill",1
"throughout",1
"tightrope",1
"til",1
"tired",1
"tombstone",1
"took",1
"towards",1
"training",1
"transparent",1
"traveling",1
"tremble",1
"tricks  make",1
"tried",1
"tries",1
"trip",1
"trouble",1
"truly",1
"trying",1
"tsile",1
"ttttake",1
"tuesday",1
"turning",1
"turns",1
"twenty",1
"twinkling",1
"uhhuh",1
"uhuh",1
"uncles",1
"underwear",1
"undo",1
"unforgettable",1
"uniting",1
"unthinkable",1
"uphill",1
"vain",1
"vatanima",1
"velvet",1
"version",1
"vicious",1
"view",1
"violins",1
"visions",1
"wakes",1
"walkin",1
"walls",1
"wandered",1
"wanton",1
"warmest",1
"watches",1
"watching",1
"water",1
"weaves",1
"web",1
